source	target	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P17542	Q01543	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P23769	Q01543	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P01100	Q969V6	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:12944485
P58012	P35354	1	0	1	1	0	1	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:19797124
Q08050	P30307	1	0	1	1	0	1	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;GEREDB_CollecTRI;ReMap_DoRothEA;TFe_DoRothEA	CollecTRI:16955137;CollecTRI:18345025
P23771	P01106	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;IntAct_DoRothEA;PAZAR_DoRothEA	CollecTRI:18471881
Q16665	P49279	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:17606764
Q16665	Q9NX09	1	1	0	1	1	0	CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;GEREDB_CollecTRI;HTRIdb;PAZAR_DoRothEA;TFe_DoRothEA	CollecTRI:17307335;CollecTRI:19828020;CollecTRI:20176937;HTRIdb:19828020
Q16665	P46527	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:19342889;CollecTRI:19940121;CollecTRI:20138114
Q16665	P13073	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:17418790
Q16665	Q15389	1	0	1	1	0	1	CollecTRI;DoRothEA;GEREDB_CollecTRI;ReMap_DoRothEA	CollecTRI:18172819
Q16665	Q07817	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:17558861;CollecTRI:19211554
Q16665	Q15120	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:18718909
Q16665	Q9NYY1	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:19342680
Q16665	O60238	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;GEREDB_CollecTRI;HOCOMOCO_DoRothEA;HTRIdb;PAZAR;PAZAR_DoRothEA	CollecTRI:19828020;CollecTRI:20864819;HTRIdb:19828020;PAZAR:19828020
Q01196	Q13422	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q03164	O00470	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;IntAct_DoRothEA;ReMap_DoRothEA;TFe_DoRothEA	CollecTRI:15160920
O75030	P84022	1	0	1	1	0	1	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:14527958
P24468	P15172	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:7753622
P37231	P09210	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:15150131
P37231	O14520	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;GEREDB_CollecTRI;HOCOMOCO_DoRothEA	CollecTRI:18997160
P04637	Q06330	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P08047	Q04864	1	0	0	0	0	0	DoRothEA;FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:8666258
Q01201	P10415	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;ReMap_DoRothEA	CollecTRI:19373868;CollecTRI:19433448
P03372	P19793	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P01100	P84022	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P03372	P84022	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P11831	P63261	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;ENCODE-proximal;GEREDB_CollecTRI;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA	CollecTRI:11784072
P42224	Q07820	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA	CollecTRI:19609277
P42224	Q9NZQ7	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:17363736
P42224	O14508	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA	CollecTRI:11115404
P42224	P04792	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:12917439
P49715	P42229	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
Q92754	P04155	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;IntAct_DoRothEA;PAZAR_DoRothEA	CollecTRI:17875680
P04637	P54760	1	0	1	1	0	1	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:15930280
P04637	Q96PM5	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;IntAct_DoRothEA	CollecTRI:18997816
P04637	Q9HA38	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:11972337;CollecTRI:15138600;CollecTRI:17234339;CollecTRI:18519039
P04637	O60238	1	1	0	1	1	0	CollecTRI;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI	CollecTRI:15607964
P04637	Q658P3	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA	CollecTRI:19302216;DoRothEA:18431400
P04637	Q9NX09	1	1	0	1	1	0	CollecTRI;DoRothEA;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:19210572;DoRothEA:18431400
P04637	Q7Z419	1	1	0	1	1	0	CollecTRI;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI	CollecTRI:12853982
P04637	P21583	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:18641651
P04637	P57723	1	1	0	1	1	0	CollecTRI;DoRothEA;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:10891498;CollecTRI:11313928;DoRothEA:18431400
P04637	O15547	1	1	0	1	1	0	CollecTRI;DoRothEA;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRED_DoRothEA	CollecTRI:10376970
P04637	Q05682	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	CollecTRI:19349302
P04637	Q96CF2	1	1	0	1	1	0	CollecTRI;DoRothEA-reviews_DoRothEA;GEREDB_CollecTRI	CollecTRI:19302216
Q15672	P15692	1	1	0	1	1	0	CollecTRI;DoRothEA;GEREDB_CollecTRI;TFe_DoRothEA	CollecTRI:19272800
P05412	P07992	1	1	0	1	1	0	DoRothEA;ENCODE-proximal;NTNU.Curated_CollecTRI;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
P49715	P51531	1	1	0	1	1	0	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA	
P42224	Q00978	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P23769	P11308	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
Q01094	Q03112	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P48431	P10071	1	1	0	1	1	0	DoRothEA;IntAct_DoRothEA;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;ReMap_DoRothEA	
P48431	P78504	1	1	0	1	1	0	DoRothEA;IntAct_DoRothEA;Pavlidis2021_CollecTRI;ReMap_DoRothEA	
Q16665	P13807	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;Pavlidis2021_CollecTRI;TFe_DoRothEA	HTRIdb:19828020
P23769	Q92813	1	1	0	1	1	0	DoRothEA;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;ReMap_DoRothEA	
P10242	Q01196	1	0	1	1	0	1	DoRothEA;Pavlidis2021_CollecTRI;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
P10275	P61221	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P15309	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	HTRIdb:20610535
P10275	Q9UM13	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P18850	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P23634	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA	HTRIdb:20610535
P10275	P43251	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q16589	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	O76039	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q99967	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:17721441;HTRIdb:20610535
P10275	P20711	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	O00167	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA;ReMap_DoRothEA	DoRothEA:17721441;HTRIdb:20610535
P10275	O94988	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA	HTRIdb:20610535
P10275	Q3ZCQ3	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;IntAct_DoRothEA;PAZAR_DoRothEA	HTRIdb:20610535
P10275	Q14802	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;IntAct_DoRothEA	HTRIdb:20610535
P10275	P35754	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q13322	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA	DoRothEA:24931201;HTRIdb:20610535
P10275	P52789	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P09651	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q8NBQ5	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P42702	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q92552	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q8N0W4	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q9Y5B8	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P55786	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P35658	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P60891	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P43378	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P28827	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA	DoRothEA:17721441;HTRIdb:20610535
P10275	O00391	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P38159	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q93062	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA	DoRothEA:17721441;HTRIdb:20610535
P10275	P51531	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:17721441;HTRIdb:20610535
P10275	Q06945	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q9UEW8	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;IntAct_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	HTRIdb:20610535
P10275	Q92537	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P10827	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P19438	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA	HTRIdb:20610535
P10275	P61077	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q9P0L0	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	P23025	1	1	0	1	1	0	DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	HTRIdb:20610535
P10275	Q86UP3	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;HTRIdb	DoRothEA:17721441;HTRIdb:20610535
P03372	P22692	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HTRIdb;PAZAR_DoRothEA;TFe_DoRothEA	HTRIdb:18414489
P03372	P17301	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	HTRIdb:18414489
P03372	P23470	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	HTRIdb:18414489
P04637	O60241	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	PAZAR:21394211
P04637	P20800	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:18431400;PAZAR:21394211
P04637	Q02577	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	PAZAR:21394211
P04637	Q5JR12	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-reviews_DoRothEA;PAZAR;PAZAR_DoRothEA	DoRothEA:18431400;PAZAR:21394211
P40763	Q5VYX0	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;IntAct_DoRothEA;ORegAnno;ORegAnno_DoRothEA	ORegAnno:25295465
Q99814	O14503	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TFe_DoRothEA	PAZAR:17097563
Q99814	P29274	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;PAZAR;TFe_DoRothEA	PAZAR:19541651
Q99814	P01127	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
P49711	Q9BZC7	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8NER5	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	O43865	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q86W74	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q00973	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8TD16	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	P00736	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-distal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	O15467	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	P33681	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-distal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q66GS9	1	1	0	1	1	0	ARACNe-GTEx_DoRothEA;DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q15825	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9UHD4	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	O95406	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	ORegAnno:22951020
P49711	Q8IZC6	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-distal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9P265	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q6E0U4	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-distal;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8TE02	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	ORegAnno:22951020
P49711	P54762	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9Y3I1	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8NCL4	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	P07902	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	O60861	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8TCU5	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9Y5Z4	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q96RW7	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q53T59	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	P11021	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9UHD0	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q8IVT5	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9BQK8	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q96AG4	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	P02144	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q7L590	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q9NRX2	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q99836	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	O60934	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-distal;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
P49711	Q53F19	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	ORegAnno:22951020
P49711	P48681	1	1	0	1	1	0	DoRothEA;DoRothEA-A_CollecTRI;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020;ORegAnno:22951020
